 0xb9f02d93,0x6f56ac62,0xef2373e7,0xf2fb6dfe, 0xa70efe75,0x13d1ae14,0x586c8096,0xa46629de,
 0x593bafa2,0xd6bbbcf8,0xe8e20d02,0xaf07ad53, 0xddeffffe,0xd135dc48,0x4fbf3692,0x18ccc904,
 0x4d0fc1ba,0x6374ed46,0x66443020,0xe7ae836b, 0xb5420d1b,0xeda3bb0a,0xe638e6d8,0xc972d1ef,
 0xb982c42c,0x9521e151,0xff223815,0x832778f2, 0x941b1c51,0x039c5651,0xdea11a3a,0x808839be,
 0x1835f2b4,0xa3e323ef,0x19e6dcf6,0x1af6edea, 0xf0bb6eab,0x30b3d14f,0xa094edcf,0x896bbf42,
 0x7b6e93e9,0x6a5691e2,0x74316e48,0xa0dee38c, 0xea0cdffa,0x2eafe49b,0x61ec5d0b,0x8beeed38,
 0xb118fda5,0xc1d6714f,0x1c3da75d,0x7df62ee5, 0xb677a141,0xc7846447,0x212ebfd6,0xb918b08f,
 0xe93f72c9,0x5fd9779a,0x8046ad26,0x56ffd5cb, 0x5ada56f9,0xb8f1d72d,0x99bc217b,0x52b6c6a4,
 0xc2f9a989,0xcbcb6821,0x10c87183,0x13ac03e8, 0x9f0a7fa1,0xf8ebec48,0x4fa36344,0x9074dce7,
 0xe6b397b4,0xe3255939,0x4e4b4666,0x8635037b, 0x35dbab14,0x85605ff6,0xd26c67d1,0x5036748a,
 0x9ba8fe86,0xfff77ce2,0x80474024,0xb3331a91, 0x79edf69c,0x8faf4d02,0x8bb5fc59,0xd6635d2f,
 0x08572220,0x866c29d1,0x78b80752,0xff987aa2, 0x97031400,0x24c4b85b,0x8192f1e4,0x7b81e895,
 0x8cf41503,0x94e7f494,0x1124fc33,0x05383b4b, 0x98a3ddf5,0xa7e5c729,0x871d17dd,0xf4ec77d7,
 0xe62fc4f4,0xbf1e14d8,0xacbf85f3,0xf3b28fd6, 0xe4d137e3,0xafdf3dee,0xbeef7787,0x26ab73e5,
 0xf779ceeb,0xda2541fa,0xdb2a17ab,0x9f86da34, 0x667ec37b,0x98a18a48,0x2699dad2,0xe9142db6,
 0x3b1b8ce6,0xfd356480,0x3e4a3bc9,0x2794f0c9, 0x1c8e0826,0xdab576c1,0xc261cfc3,0xe9a92fc4,
 0x4e54f686,0xdf37dfaf,0x38d88dbd,0xae7a8e49, 0x80924727,0xb6bc6085,0xb33bb551,0xf2bb38b5,
 0xb8b094e2,0x41ef1ca6,0xe11cef2b,0xcb08142c, 0xecb75f18,0xde951f52,0xc61a70f1,0xdbbeedc2,
 0xad9fe1e4,0x40b2f697,0x9b3571f7,0xdc8071ad, 0x147c6e6e,0x9dd5d9e2,0x465cf0ec,0x536fefbd,
 0x12dec15c,0x833776ec,0xc52640cb,0xa128789d, 0x5649607a,0xef669287,0xe84c598a,0x0c66e6d4,
 0x5c644bca,0x3a40da4a,0x7c202062,0xc5eb686c, 0xb77dacb5,0xc2782a2f,0x26547f87,0x16e60ba2,
 0x9607fb92,0xe08e5ff8,0xd07bc3c0,0x068e63cc, 0xa38550a5,0x09e2fce8,0xcccedb1f,0x083197ca,
 0x8eff50a5,0x96054fa8,0x1fc1f176,0x4baed1b9, 0xcf06f690,0xddae86b2,0x8f63fb07,0x3dd9d9e2,
 0x53888608,0x87d7881a,0x9c3d758a,0x99130822, 0xdccb9561,0xd78e3fc6,0x8ce10e93,0xb231f495,
 0x747f6c1e,0x080a635f,0x649aecce,0x12d195c9, 0xa1ec3e97,0xe4f16701,0xdf6d6e8a,0x83f2b9ce,
 0x474de620,0x1395b727,0x40a1ee64,0xb7e9034b, 0x86e32087,0x402e61cf,0xdba0de9c,0xbbd5c1f4,
 0x496be5e7,0x5281a045,0x52b46b80,0x8cf8cfe1, 0x9ccf2613,0x9c836edd,0xb2c0a72a,0x20025ea2,
 0xde5931c2,0x7f29c515,0xf23b6f76,0x6a3c37d6, 0x7c13fa66,0x6fce559c,0xca649e71,0xb2c2b546,
 0xac3ad5ef,0xf2ba4f09,0xc9719f88,0xe8f9cc79, 0x25548017,0xcc8fffd8,0x6cc89606,0xc3f0b153,
 0xdfc95048,0x19b10218,0x22de7b11,0xa8c0bb0b, 0x911cfaea,0x7cd72e28,0x205e884f,0xf8a281df,
 0xbd7abed1,0xa29e30cc,0x6c533f5a,0x1d79e064, 0x029c17d1,0x16205cbd,0x6f48bce8,0xb749a2d3,
 0xad3a1d6d,0x933976fc,0x07b23b36,0x8c6bbdf8, 0x7929b0eb,0xe3830331,0x79c675c0,0x4878812a,
 0x4d39b5cd,0x25af59c2,0x2aea48de,0xb48907a6, 0xdc7d9c0a,0xf98e6b1b,0xd79b1779,0xcade4403,
 0xf4acd002,0xb038e603,0x656cdf2e,0xd56544cc, 0xe5b1f7df,0x4eb7f5bf,0x0245c9a5,0x05cdbfcd,
 0x66778608,0x08197c47,0xdab97e06,0x74c1b762, 0xf32cfb54,0xc2fbc7e0,0xedae535a,0xe426edb7,
 0xa2953481,0xd99cf89a,0x9d9e9af2,0xf0117ce9, 0xec93ba21,0x8bfe23ed,0xbdb086de,0x7fa2d547,
 0xcb0771d6,0x21dcae28,0x35b818f6,0x2ec5640c, 0xf4dff1f5,0xce141997,0xada52a04,0xa9a101d1,
 0xa99c92f4,0x98f8f185,0x6caa93e7,0xf012873f, 0x896f904c,0xfe68e3d7,0x12e63f48,0xa524f16c,
 0x656cbdf7,0x9f33682f,0xbb3517df,0x85e56df8, 0x08d91966,0x083385c6,0x22f50a51,0xab8ff170,
 0xdb441ac0,0x23e3000b,0x136b942d,0xedbff7fb, 0xec40066b,0x442f376f,0xb18d9880,0xa61a9365,
 0xb71819a2,0xa00c39cf,0xfddd01c5,0x28abbbb4, 0x0ea058fb,0xa2492967,0x20651617,0xea3c4eaa,
 0xc8fcfa9c,0x1d427c33,0x58c32e91,0x6563a1ad, 0x5f89776f,0xf7fa32eb,0x745b7e05,0xe56ef5bf,
 0x80c41db6,0x6556203d,0xd211c204,0xe71511df, 0xb6ff0aac,0xee83208f,0x22f3fddc,0x49cd4528,
 0xda0de958,0xae95d3ea,0x2d32b4a2,0xd51ffd8e, 0xe92e99f6,0x8dded124,0xea421210,0x3374015a,
 0xb1b13d55,0x6102a0d6,0x2597ca91,0x97942841, 0xcfb6d0b2,0xe0a46597,0x078e8567,0x883edad5,
 0x911699df,0x51b8acd4,0x99b97ef1,0x7e0320e6, 0x5dd264bf,0x723261b2,0x05a312e3,0xc6197f3d,
 0x5ec9de02,0x6d30c2ad,0x6f04b371,0xd3f96fac, 0x13600469,0xf71b307e,0x3f8011e5,0x39c2cb66,
 0x96049e7c,0xdd4f9061,0xc8607c3c,0xb3f10cd0, 0x4405e97a,0x68c74186,0x8fc0a26c,0x1ba84d83,
 0x5e885c65,0x0253f2e7,0x96834caa,0x2010cc36, 0x8baf0bfc,0x2e8d4102,0x51819f04,0xec6563ed,
 0xa0cae752,0x257f9728,0x28398e67,0x9f441650, 0x7c999a99,0xe62c51ae,0xed460191,0x669b8557,
 0xa653083e,0x824bc420,0x6bcb5d16,0xea4689d5, 0x7d0bc9f0,0xbe9c68e3,0xfa76c562,0xfb80f321,
 0x1f7365fd,0xcc9cf667,0xe5ef7b9d,0xd3a06769, 0x1689a2bc,0x56d23d8e,0x7a5bee50,0x6dfa148d,
 0xfc76f5db,0xca540911,0x89af1bd6,0x9f8f7078, 0x6d7a8c38,0xd895e8c4,0xf3f61c84,0x16c7177c,
 0x6de4d10f,0x108e4c68,0x0cefb658,0xa7ecf84f, 0x1488a06a,0x44b1615e,0xfc53b32a,0x6b61bbf1,
 0xb6141016,0x0173979d,0x831e5516,0xaee90cd1, 0xa4025748,0xb63c2d07,0xf83e08a0,0x2be3436f,
 0x608a8775,0x78ab79ae,0xcf72b54b,0xcb5ded7c, 0x54f5e1d6,0x0ec350d2,0xf0b8fd4f,0x94e2ea88,
 0xb3d61e8d,0xf0da80ed,0x30b6ab99,0xfb30df00, 0x02a4d6c6,0x2e70a577,0x39aa3119,0x189ff50f,
 0x8c8e6fac,0x5c922bff,0xbfa02bb7,0xba527c85, 0x7dc74d52,0x4762a5a9,0x74e04474,0x5a226df6,
 0x3bd429d8,0x18444cad,0xa6bf3c5e,0xac12c8b5, 0x2941ecfc,0x56dd6abb,0xcad51f1c,0xc441eca8,
 0x0505fda0,0xd93481bb,0xb346d0f2,0xddc9b00f, 0xa26f890f,0x3ff538bf,0x760269ef,0xbd93f467,
 0x0fde1a5f,0xc74b15db,0x4bd3799e,0x100e982d, 0x9a000f4b,0xbe2d4bfb,0x6ae6a756,0xda8f44ce,
 0x0c86c8bd,0xd362f915,0x9b05f419,0x5dd18244, 0xde5a57cf,0x148e1831,0xf199d2a5,0x7a4edf99,
 0xb852e730,0x3a2a7952,0x4bd6fed8,0x58a1f909, 0x56cb20b0,0x8d544a3d,0xf02d8dac,0xc2fef849,
 0x492ff0a7,0xcb8b8f1e,0x2e897986,0x481ac951, 0x36879227,0x90935c8c,0x25bb6861,0xc443f591,
 0x9f658750,0x1c462887,0xf27da903,0xaa932a11, 0xf266d22f,0x3a39a589,0xc53111d2,0x3bb558f1,
 0xe6734f8d,0xf889904b,0xfb6165a6,0x4fb9b3b4, 0x70fc6fe5,0xe34c70e3,0xf746a450,0xf637a8d5,
 0x72016d52,0x67daefb3,0xa0f39e6c,0x0d574994, 0x08bf03f4,0xdff1c752,0x478215a2,0xb14a0871,
 0xdb7abeda,0x534955bd,0xcb4b1fef,0xa3e6a140, 0xa019e5cd,0x7e7b0f87,0xa93b0a8a,0x56dd3175,
 0x831b4ac6,0xe57f6685,0x8267af5a,0x65820ef9, 0x29df04bd,0x173bd438,0xfee9bdfd,0x4a2d062e,
 0x0e5feda0,0x73a07b7d,0xb601e717,0xcbc33a95, 0xda4574f7,0x73b0b60e,0xa345ae65,0x12522fa4,
 0xf925f3f1,0x29641ac4,0xf064bb88,0xb0d40c60, 0xdb013264,0x64bceb33,0x43b40713,0x494bf593,
 0xbbdc6c6d,0x4bcab0b4,0x1e82f8ac,0x5f5481c8, 0x7a888e27,0x061934c9,0x109ff2ba,0x014e8014,
 0x19b0f448,0x525950c5,0x25603cf3,0x0b0badfa, 0xa6b30c3e,0x6b4f0543,0xae75d0a3,0xaee22310,
 0x9e6e03c8,0x4929aa92,0x774c700b,0xac5d9270, 0x2f2d7396,0xfd9d914c,0xbd43510c,0xf18607db,
 0x8232c939,0x1596b8c1,0xeeec0b59,0x975d22a4, 0xa0de339b,0x15fbe8db,0x9d2c6088,0x1ad15b29,
 0x85836dd6,0xa3742089,0xad27a0f7,0x3667dfb8, 0x0cf5b17f,0xbb5d4ad9,0xe890f85a,0x109c4812,
 0xd38c94fb,0xd6394ecc,0x2ffcf6f6,0x5f351022, 0x7f28a3a2,0xea951adc,0x990ca88b,0x2b216ef8,
 0xe7cfd887,0x871e4440,0x63d5df43,0x1b01b6a5, 0x9bef13e6,0x0382ea7e,0x03f77c2b,0xa63973bb,
 0x103bc56d,0xaf96e5ee,0xfe2157c3,0xd6759bb4, 0xb89fba29,0x0eed288c,0xb6210582,0x2300d8b6,
 0x952cb3e6,0xe5c9557c,0x0bfc4d17,0xb544fb6f, 0x10bdd66c,0x8b1626f2,0xbf77d0c5,0xbda62ba5,
 0x25b312e0,0x95160365,0xd0d034c7,0x2a2a3256, 0x0807540c,0xdea3a707,0xa57017ee,0x95910e77,
 0xd357e901,0x67bf825a,0xfb861241,0x4a55be2a, 0x28a1f9e3,0xe5edfb8f,0xa5c73f68,0x1d16c0d8,
 0xd57ff56c,0x9777b30f,0x666569b7,0x445b27a4, 0x49dd54f9,0x19ba43d9,0x329b532d,0x18a723b0,
 0x74b5b030,0xa590145a,0xa079835e,0xf7334197, 0x6db36b4c,0x50c8572a,0xe0d754f8,0x0a6ab0fe,
 0xa05e1634,0xc9113d23,0x14dfcc67,0x58c2160a, 0xa2bd0291,0x53f4b855,0x3486f37c,0xf6585b29,
 0x7e92143a,0xa1992539,0xc55ee009,0x66f902dd, 0xa64ee0db,0x7ba92c2b,0xcd7d0961,0x59c9a9c5,
 0xf1ad7ff3,0x6e03bfca,0xdb2138a2,0x3b1d0025, 0xb352af15,0xa2307fec,0x8d9cbe23,0x11185c51,
 0x3179d11f,0x8c275ac4,0x46d9d5dd,0x8d5baf2a, 0xfa6206b6,0x6065d7d8,0xbacd833e,0x9c169ac8,
 0x6d563ca5,0x1246894a,0x2c221347,0x16378b59, 0xebfd6d28,0x5ef7378e,0x78a5b646,0xd66e352b,
 0x1b6109b1,0x0e4d8c45,0x3da105d8,0x13c16c73, 0x97d38a27,0xb3653dae,0x48450ec9,0x78b3e608,
 0xac7489b1,0x6ec60f23,0xaf2316ff,0x24a8161e, 0x7868f01b,0xf732418b,0x8dbc3fd9,0x7c3c71a3,
 0xd043e9b9,0x980832bd,0x89d67097,0xfd3d0cbc, 0x62c58c4a,0x7aba7c11,0xb4d9a5fb,0xc913119f,
 0xdaf0ae14,0xce441bd8,0xb91a2048,0x1f428e1b, 0x47badd58,0x6a30a455,0x0a4ebb24,0x9249d673,
 0x5cc2e27d,0x055da9fd,0xb954863c,0x024abe5a, 0x015e94a7,0xc3f04f8c,0x1c998e28,0x3f16c8e5,
 0xb8c853cb,0x7f9aec3f,0xa517781b,0xa892c547, 0xf836ba49,0xb882aba3,0xf01ed860,0xa1711480,
 0xa740fb00,0x576c14ac,0xfbbe8f8d,0xb52b1e25, 0xf40547dd,0x0041def9,0xa79d8415,0x9a4d93aa,
 0x1436aa7e,0x8a6b339f,0x43ed4278,0x3f93cb22, 0x6f7e60fe,0x54d3c7c1,0x574c0b81,0x477bff69,
 0xef4054c8,0x1eb35260,0x440256ae,0xe41aa84b, 0x7e50ab07,0x60c805fa,0x3632ce63,0xdc6c3158,
 0x7f16a3db,0x0213da49,0x8fd12876,0x61c1e61d, 0xf8800308,0x78b00520,0xb56a3d88,0x8c5c435c,
 0x6552dbbb,0xb51331cd,0xd5ca4ae6,0xb324d05f, 0xd6442779,0xd84e6c7d,0xec9e596e,0x22fb6a18,
 0x69d8c2eb,0x6871749b,0x272d7bd9,0xc74f15e9, 0xa26204b6,0x6f72026b,0xc0a96f60,0x7ca66b1b,
 0x8712884c,0xa5bef3f3,0x78fa81da,0x5e697101, 0xa0279a5f,0x2f24f7bb,0x89c926fc,0x6017492c,
 0xe54b5cd8,0xd57b41b7,0x6687b0a5,0x9c6292ff, 0x26e525a5,0x39c1b079,0x57489d4c,0xc0959c8a,
 0x11e6178a,0x9b51dc9f,0x0c36e882,0xa3f2de38, 0x12252c37,0x5ef19ece,0x7e9e6ecb,0xc0361fcb,
 0x54f683c5,0xf838a09a,0x655bcce4,0x797ef6b6, 0xaea833ff,0xcfb45da1,0xac389966,0x38468bc5,
 0x8b8faab5,0xbd6c64f8,0x4ecafc18,0xaf6f659f, 0xd6dfc77c,0x063fb5c1,0x9f93ea2e,0xf5dbd6c0,
 0xa7eababa,0x5593ed61,0x47db4152,0x4be890ad, 0x25a6d517,0x0e97c845,0x3007a7f5,0x0d8f04b7,
 0x49636f92,0x00211507,0x2de2788a,0x620d8c74, 0x25985c5f,0x9d01b75f,0x9a103599,0x47e71d3b,
 0xafbec4d0,0x71304094,0x2adf213d,0xf9ded912, 0x600f3026,0xfe35773f,0xba3021cd,0xa8885403,
 0xab2de483,0x9830dced,0x48f47eda,0x3cb0ca1c, 0x75d7af46,0xeffd0b90,0x5efb3a54,0xd3623282,
 0x0a1d0ef0,0xa7f78d34,0xdc1a45b6,0x7aa696ed, 0xedabe303,0x9e17f170,0xa6f4f4fa,0x901c22e1,
 0xafcaad8e,0x0068a235,0xc86675cd,0x1a08516c, 0x4890f822,0xa6a73bc4,0xdf3bf14f,0x5a136444,
 0x8396488e,0xd24934f1,0x7f4c58c4,0xcb20f9a8, 0xa923fc9d,0x29567ddb,0x3764ca85,0x91441615,
 0x1b8e7e39,0x0e3b43e0,0x606de951,0xf0a245b2, 0xe577a4f0,0x82f7a3ab,0xfb98ca18,0x5933f478,
 0xf72bc205,0x6ada29c7,0x7fd296f9,0xbd5ca180, 0x1d575ae2,0x106eecfd,0x5f9fa734,0xff9bed39,
 0xc59c7d75,0xf3974352,0xf68ffda1,0x461a10f7, 0x3de6a01e,0x15985e48,0x3adc9743,0xc879ccb3,
 0xc5134602,0xa0762fbf,0x275c3e9f,0xfcb1f1e8, 0x5d703584,0x2ab15c96,0xc3755673,0xe82cd1af,
 0x2aa58f3d,0xd4471bc9,0xcd192c9e,0x11c92a3a, 0x98e43f3f,0x88732f61,0xdf08ceee,0x4e89fa19,
 0xd9113828,0x983828b4,0x3ba5ec5c,0x3d42f4b2, 0x4d3468f7,0x67fd0fb3,0x0633f62a,0xe5954cd3,
 0x90e33be0,0xe2bdcf91,0x7f7780d4,0xec2b789a, 0x1faf27af,0x1d91ed39,0x41247546,0xaa6006d2,
 0x7d6258eb,0xe165056b,0xdc3efd0f,0x11f0c86f, 0x09c5f49e,0xf5b2c708,0x8c7836c3,0x1adf52c9,
 0x8a171b8f,0xf510aa02,0xedeb9e92,0xab2915db, 0xf632fc7c,0x31a116d4,0x712fe556,0x1475486e,
 0xbe8d2ffb,0xd0e371e9,0x27387c10,0x49c2716e, 0x0954b872,0x202636aa,0x9ded7543,0xacfa3e7f,
 0x8aefcef2,0xe430e9b1,0x779da91b,0xe0ba5bf5, 0xf4475adc,0x5f27c7cc,0xb9b1d080,0xf73f2cd3,
 0x1f5e00ba,0x26eb4498,0x4e569d2f,0xb864bc88, 0xe98cd7d2,0x34d653fb,0x54231078,0xeb9482d5,
 0x6f448c93,0x29d53bf9,0x07cf9f8c,0xf804e3e4, 0xdc8c37fb,0x2503b290,0x831031cd,0x3c39b07a,
 0x60324a5e,0x39239a90,0xd01aef6a,0x374f7f6c, 0x47180118,0xec7ec4f7,0x4d7087c5,0xd5ba5f7b,
 0x6c62aafb,0xd7909380,0xe8025122,0x26499152, 0xc2f10a79,0x9754e8c8,0x52a1beea,0x29792037,
 0x5ca757d5,0x39c92c74,0x8410cb5d,0xccb60c79, 0x72032dfb,0xeafa27e2,0xd0bda4dd,0xa2a88df5,
 0x726f18f0,0x4eac8f21,0xb6a88175,0x2ce98583, 0xdad3f32f,0x7acb650f,0xaf47392e,0xfc50c9e7,
 0xcbac9d62,0x2d80ecf5,0x069d39c5,0xfc8c99b0, 0x3e8ea003,0x423ff312,0x1b12c4e0,0x7b2c1016,
 0xb581b6c9,0xbdc733e1,0xe64465f1,0xa0e95518, 0x42aa9db7,0x9cd432b9,0xaa6aaae8,0x17268948,
 0x64787324,0x3058ac7e,0x856051ea,0xfb162c0e, 0x0ba152db,0x42c92ff9,0x7cd04d77,0x3ea77986,
 0xc836fb5c,0x7498cdb9,0x1704f79d,0x8fbf45e5, 0x55e3da42,0x91d4cbca,0x82503045,0x1afe16af,
 0xe2147be9,0xe8029823,0x49f28911,0xb9ec388e, 0x053f0da9,0xfa94fe49,0xa096dfcc,0x5b0dbe24,
 0x961b2fad,0xbb81f216,0xdfbdaae9,0x5a50ffb6, 0x59fdcb43,0x50bd91d1,0x4370a0e7,0x01cd9105,
 0xbcd7f43d,0x3827853d,0x83a1e1db,0xc8a7e240, 0x0fb568b9,0x3d15a99c,0xb3df6887,0x70b7c01a,
 0x15ae0f56,0x5d594c90,0x015d9b1c,0xf3ff58c5, 0x24953e17,0x65d2d7ea,0xee611377,0x151c2b57,
 0x0c956b81,0xdb2af7fb,0x3f9bbb07,0x0065147e, 0x83a915e5,0x73531c46,0x511af039,0xf996a34a,
 0x98427988,0x7c9cdbff,0x7f7c3f3c,0x32c26337, 0x551206cf,0x0f394ed4,0x3c31a1af,0xb3d8b03c,
 0x40c559f3,0x585ff0ed,0xeb815135,0xf1591b92, 0xeff2fbdf,0x7a43d5c6,0x0b89f7d2,0x2ff71ee1,
 0x7b8874d7,0x9399516e,0x5b5026db,0xec4e8387, 0x78cc16bf,0xce3b50e7,0x73dcb51f,0xc801beac,
 0x3b2f4f67,0xda5556aa,0x41ec5cc2,0xc53d3b36, 0x6ce6a21b,0x689f7890,0xaacbd1e4,0xb83cd401,
 0x58a90cfa,0x7242be86,0x719b2ab5,0x24add55f, 0x26502767,0x8c685d7e,0xc1643082,0x3c27f50f,
 0xce02109e,0x86a5fcdf,0x8215a279,0xa876097d, 0x777c06fc,0x82ca2410,0x08d81cab,0x8db4938c,
 0x562aa8b5,0xcef77e16,0x3662d9b9,0xbab46d0a, 0x23d356b6,0x08002ef3,0x5247b887,0xc0eef4bb,
 0x5488a656,0x1458ba61,0x7612016f,0xcc162d64, 0xb0a81384,0x0e423b6b,0x4fb912eb,0x868c10e5,
 0x7b5bac65,0x37b9a800,0x1773a96f,0xc56d70a3, 0x5bcf42a3,0xdf5d3df7,0xb45e54f8,0x2553ee15,
 0x27ec1e91,0x25597316,0x92a0a2bf,0x0626c57c, 0x013df8a1,0x5fff0cd3,0xb9813774,0x14545c4a,
 0x7be87cf6,0xe1ea43aa,0xdee948c2,0xcaade613, 0x31e652d6,0xf9687864,0x094ef8ff,0xc02ae5a8,
 0xec10e0fb,0x8c66a16c,0xd3bf5347,0xa43fb3c4, 0x4d01daee,0x50dacb3c,0x0475cde6,0x21bbb1f1,
 0x9c8d2e6a,0xf4b1fc38,0x48a05ee7,0xb3cded56, 0xadc215e6,0x27a339aa,0x68d6fe10,0x4e2c3d2c,
 0xba1ddb6b,0xe6884792,0xde25ea7e,0x86a8f37f, 0xd995b36b,0x6c7b4e7e,0x3c968bec,0x4fe90c79,
 0x86342e30,0x30eb3c40,0x0a72452e,0x1a9dfca9, 0xcc9d636f,0x9bd333fb,0x92ddfda9,0x3a5f35ec,
 0x814d8934,0xba52421c,0x790d2cf7,0x3f8c64e5, 0x325316d5,0xc8834830,0x3be6b1e4,0xa2145d08,
 0xcfe3db99,0x5f90e3af,0x9f4c23ac,0x98884c5c, 0x3a0bfdf8,0x1c60bc2d,0x9a290574,0xb4e06ca9,
 0x162d15b5,0xf4248bb9,0xcd6404b0,0xdb43e1de, 0x062ad485,0x04feef27,0xa0d447ac,0x3fe67654,
 0xcadc2a84,0x283faf6c,0xc8f886c5,0xc79102bc, 0xb495bbc7,0x462b898b,0x90fab0cd,0x5a12d6bb,
 0xc35acfb1,0x55b12cfa,0x0a89c6ee,0x3ae9a251, 0x05f04aeb,0x87d8d9ca,0x5f5970ea,0xf6dbd43a,
 0x2adbd943,0x9f039081,0x918421a2,0xefbfc728, 0x048f41a4,0x82977b8a,0x71bc799a,0x3f8e95f2,
 0x3ccfc630,0xec9a3523,0xf6d801d3,0x19f2bb1a, 0x5fe65d8b,0x689ac9b0,0x1f5275af,0xc1f3b3a8,
 0xfaae558f,0xeb0539bb,0xaa24b78b,0x7785f7b7, 0x57e019ef,0x8616fbf6,0x09eab68c,0x89278c45,
 0x1dc72776,0x4c14475e,0x519b6196,0x7de18c20, 0x0d7714f6,0x26e95af8,0x130b0af6,0xdf6686d0,
 0x66ee183b,0x480a1992,0x56b85c50,0x970ecf50, 0x3b2f1385,0x17096431,0x6e89e177,0x0c42f31a,
 0x55b46322,0x61a546d1,0x3d0d1254,0xade27d13, 0x29a0bfc2,0xdde397bf,0x3b3dcf3b,0x57d080e2,
 0x197ccb2e,0x83cc50f6,0xf4a96b50,0xc0e0bb4f, 0xb17d4a9f,0x094f9df6,0xaacaa5c3,0x2107b6d5,
 0x3fe1a5b3,0x6f34f3d6,0x5f9a09d5,0x7bef4981, 0xd433d362,0x6a581673,0xba9cd250,0xaf878726,
 0x8c0447bb,0x4a5e1106,0x2214170d,0xdd95e9f3, 0x99e0f431,0x33e74703,0xfd654f9e,0x99b859ee,
 0x8623e203,0x196f48f9,0xfbaad839,0xb9929917, 0x1a590ea7,0x718a8baa,0xc65ff4f4,0xb9416b3c,
 0xe90bf8dd,0x55762819,0x3712e960,0x041703fd, 0x85b2b95c,0xcbbe8cde,0x843c9a9f,0xcce75fa5,
 0xa3987c52,0x139a662d,0x64d02291,0xcc49c127, 0x213e464a,0x0f1bba39,0x39394ba3,0x315b66fa,
 0x9e443a8e,0xabf2bf86,0x8fe6c250,0x4c523dfb, 0x616281d0,0x3e46f12a,0xc3153b58,0x0ed540ef,
 0x731d8753,0xa6d6445c,0xc38eefe5,0x5d242bf5, 0xfea96105,0x60091508,0xbaac7d7f,0x62157f49,
 0xf58040b1,0x762e71fa,0xf9609811,0x39144284, 0x6466bacf,0x884f2479,0x59dcd1b9,0x28351099,
 0x85d11b07,0xf3c787f7,0x02f66572,0x748828a2, 0x1073e953,0xd6c9fcbe,0x5cdaf9dc,0x5013eee2,
 0xdf5a700e,0xb5a53c6d,0xefc63909,0x06325463, 0xc9c68f24,0x0006127a,0xfed0672d,0xf305a885,
 0xdf4d9d8d,0x3a6a7e7b,0x3bc90936,0x8659fa3c, 0x58bfaf27,0x27117841,0xeb8a6138,0x1c006c5f,
 0x00005763,0xdd2821fc,0x553e2cb6,0x5a289110, 0x8be78039,0x8a7e8053,0x3a223f22,0xafaa6168,
 0xd44a8fef,0x4cba6026,0x4e4b22c7,0x585d9875, 0x5c936fa8,0xbf9288f8,0x49464d49,0x2eab3dde,
 0xc63abf92,0x8e4153cf,0x8093d4fa,0x7d30b8e7, 0x0f555550,0x5dd818cb,0xc4f0743c,0xcc89bdac,
 0xf7cc44d7,0xcd07385c,0x56beb95a,0xf1f2b2cb, 0x5c3bcad2,0x2012302c,0x1dc358b2,0xbf1b759f,
 0x21087efd,0x2ebee639,0x8f0684bd,0xff7e3862, 0x743f22ba,0x4f145f03,0x5bf344d8,0x2d0c7da1,
 0x7b858cbc,0x327d3c66,0xae26f6e6,0x14721349, 0xae6fb572,0x4a681098,0x445d2ff5,0xb7fa3c7d,
 0x2e15081f,0x1c39c07b,0x06c75fb3,0x59868634, 0x256dc6c8,0x53f87a41,0x29df6bfd,0x54170d48,
 0xf143f447,0x3d9a5c26,0x9c9744c2,0x98ff1bdd, 0xa1dee924,0xfab7249b,0xc3afd418,0x7ca812b7,
 0x94528adb,0x867ea24c,0x80adce78,0xb93e3539, 0x3fab1887,0x9dc4ec03,0x2a642edc,0xba68ae07,
 0x418d4a3d,0xdacf3100,0x65ebd6e5,0x1957af6b, 0x6490c437,0xb10701bc,0xec8f24b6,0x56756692,
 0xd20fb15e,0x2b4ab627,0xddb149a5,0x7647cac4, 0xbaa60bb4,0x7cf456f8,0x9840d31f,0x100931ea,
 0x73522f2e,0xc3b30337,0xb8b14788,0x4345d87d, 0x6f16b501,0x06696540,0x0747542c,0x3856b53c,
 0xdcf3d280,0x1a721855,0x118dfa94,0xe5fd261d, 0xccb3c917,0x905b0a10,0x39499600,0x0cfd6aa2,
 0xefacba0f,0x22f62267,0x8d584c8c,0xfb8fb381, 0x73f102a9,0x3e3ee66e,0x455b4f7b,0x7bc4d968,
 0xf301d239,0xb99b2ae5,0x847f725c,0x48db938d, 0xbb226672,0x274b457a,0xd56ccc89,0xfc2948c9,
 0x0fe75f68,0x55eb3bc4,0x3d3b82a5,0xeb35bd55, 0xac1b0cad,0x5500d804,0x7d96b9ab,0xfaebd140,
 0x4a554ee3,0x1cdd8677,0x27b51ceb,0xf981a9b8, 0xa1381c2e,0x5eea9158,0x4502114d,0x5fa735cc,
 0x468575d1,0x60179050,0x9685b642,0xfb05de90, 0x69b7cca8,0x9e5a3a49,0xe29c803f,0xcd15a27b,
 0x8d20698a,0x6c1e6d42,0x5e95d991,0xd79d9134, 0xf6f12f2a,0xe53eb710,0x56a9c6a3,0x741e13d8,
 0x475d53f5,0xf6b89e0a,0x9db9ef29,0xb5fbd85f, 0xbae813e9,0xbbd80cbb,0x394b2306,0xf96bdc72,
